model_yr,mfr_name,division,carline,mfr_code,model_type_index,engine_displacement,no_cylinders,transmission_speed,city_mpg,hwy_mpg,comb_mpg,guzzler,air_aspir_method,air_aspir_method_desc,transmission,transmission_desc,no_gears,trans_lockup,trans_creeper_gear,drive_sys,drive_desc,fuel_usage,fuel_usage_desc,class,car_truck,release_date,fuel_cell
2021,Ford Motor Company,Ford,ESCAPE AWD,FMX,166,2,4,Auto(A8),23,31,26,N,TC,Turbocharged,A,Automatic,8,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2021-01-06T00:00:00Z,NA
2021,General Motors,GMC,TERRAIN AWD,GMX,847,1.5,4,Auto(A9),25,28,26,N,TC,Turbocharged,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-09-15T00:00:00Z,NA
2021,FCA US LLC,Jeep,Cherokee 4X4,CRX,533,2,4,Auto(A9),21,29,24,N,TC,Turbocharged,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-08-31T00:00:00Z,NA
2021,FCA US LLC,Jeep,Cherokee 4X4,CRX,534,2.4,4,Auto(A9),21,29,24,N,"NA",Naturally Aspirated,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-08-31T00:00:00Z,NA
2021,FCA US LLC,Jeep,Cherokee 4X4,CRX,535,3.2,6,Auto(A9),19,27,22,N,"NA",Naturally Aspirated,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-08-31T00:00:00Z,NA
2021,FCA US LLC,Jeep,Cherokee 4x4 Active Drive II,CRX,536,2,4,Auto(A9),20,27,23,N,TC,Turbocharged,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-08-31T00:00:00Z,NA
2021,FCA US LLC,Jeep,Cherokee 4x4 Active Drive II,CRX,537,3.2,6,Auto(A9),18,26,21,N,"NA",Naturally Aspirated,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-08-31T00:00:00Z,NA
2021,FCA US LLC,Jeep,Cherokee Trailhawk 4X4,CRX,549,3.2,6,Auto(A9),18,24,21,N,"NA",Naturally Aspirated,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-08-31T00:00:00Z,NA
2021,FCA US LLC,Jeep,Compass 4X4,CRX,507,2.4,4,Auto(A9),22,30,25,N,"NA",Naturally Aspirated,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-08-03T00:00:00Z,NA
2021,FCA US LLC,Jeep,Renegade 4x4,CRX,511,1.3,4,Auto(A9),23,29,26,N,TC,Turbocharged,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-10-19T00:00:00Z,NA
2021,FCA US LLC,Jeep,Renegade 4x4,CRX,512,2.4,4,Auto(A9),21,29,24,N,"NA",Naturally Aspirated,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-09-07T00:00:00Z,NA
2021,FCA US LLC,Jeep,Renegade Trailhawk 4x4,CRX,513,1.3,4,Auto(A9),22,27,24,N,TC,Turbocharged,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-09-14T00:00:00Z,NA
2021,FCA US LLC,Jeep,Wrangler 2dr 4X4,CRX,515,2,4,Auto(A8),22,24,23,N,TC,Turbocharged,A,Automatic,8,Y,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-08-10T00:00:00Z,NA
2021,FCA US LLC,Jeep,Wrangler 2dr 4X4,CRX,514,3.6,6,Auto(A8),20,24,21,N,"NA",Naturally Aspirated,A,Automatic,8,Y,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-08-10T00:00:00Z,N
2021,FCA US LLC,Jeep,Wrangler 2dr 4X4,CRX,550,3.6,6,Manual(M6),17,25,20,N,"NA",Naturally Aspirated,M,Manual,6,N,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-08-10T00:00:00Z,NA
2021,FCA US LLC,Jeep,Wrangler 4dr 4X4,CRX,531,2,4,Auto(A8),21,24,22,N,TC,Turbocharged,A,Automatic,8,Y,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-08-10T00:00:00Z,NA
2021,FCA US LLC,Jeep,Wrangler 4dr 4X4,CRX,530,3.6,6,Auto(A8),19,24,21,N,"NA",Naturally Aspirated,A,Automatic,8,Y,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-08-10T00:00:00Z,N
2021,FCA US LLC,Jeep,Wrangler 4dr 4X4,CRX,551,3.6,6,Manual(M6),17,23,19,N,"NA",Naturally Aspirated,M,Manual,6,N,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-08-10T00:00:00Z,NA
2021,FCA US LLC,Jeep,Wrangler 4dr 4X4,CRX,579,6.4,8,Auto(A8),13,17,14,N,"NA",Naturally Aspirated,A,Automatic,8,Y,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Small SUV 4WD,NA,2021-01-18T00:00:00Z,NA
2021,FCA US LLC,Jeep,Wrangler 4dr EcoDiesel 4x4,CRX,560,3,6,Auto(A8),22,29,25,N,TC,Turbocharged,A,Automatic,8,Y,N,4,4-Wheel Drive,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Small SUV 4WD,NA,2020-08-10T00:00:00Z,NA
2021,FCA US LLC,Jeep,Wrangler Rubic 4dr EcoDiesel 4x4,CRX,561,3,6,Auto(A8),21,26,23,N,TC,Turbocharged,A,Automatic,8,Y,N,4,4-Wheel Drive,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Small SUV 4WD,NA,2020-08-10T00:00:00Z,NA
2021,Ford Motor Company,Lincoln,NAUTILUS AWD,FMX,64,2,4,Auto(A8),20,25,22,N,TC,Turbocharged,A,Automatic,8,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2021-01-28T00:00:00Z,NA
2021,Mercedes-Benz,Mercedes-Benz,AMG GLC 43 4MATIC,MBX,310,3,6,Auto(A9),18,24,20,N,TC,Turbocharged,A,Automatic,9,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Small SUV 4WD,NA,2020-11-22T00:00:00Z,NA
2021,Mercedes-Benz,Mercedes-Benz,AMG GLC 43 4MATIC (coupe),MBX,311,3,6,Auto(A9),17,24,20,N,TC,Turbocharged,A,Automatic,9,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Small SUV 4WD,NA,2020-11-22T00:00:00Z,NA
2021,Mercedes-Benz,Mercedes-Benz,AMG GLC 63 4MATIC+,MBX,510,4,8,Auto(A9),15,22,17,N,TC,Turbocharged,A,Automatic,9,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Small SUV 4WD,NA,2020-11-20T00:00:00Z,NA
2021,Mercedes-Benz,Mercedes-Benz,AMG GLC 63 4MATIC+ (coupe),MBX,512,4,8,Auto(A9),15,22,17,N,TC,Turbocharged,A,Automatic,9,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Small SUV 4WD,NA,2020-11-20T00:00:00Z,NA
2021,Mercedes-Benz,Mercedes-Benz,AMG GLC 63 S 4MATIC+ (coupe),MBX,513,4,8,Auto(A9),15,22,17,N,TC,Turbocharged,A,Automatic,9,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Small SUV 4WD,NA,2020-11-20T00:00:00Z,NA
2021,Mercedes-Benz,Mercedes-Benz,GLC 300 4MATIC,MBX,112,2,4,Auto(A9),21,28,23,N,TC,Turbocharged,A,Automatic,9,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Small SUV 4WD,NA,2020-10-01T00:00:00Z,NA
2021,Mercedes-Benz,Mercedes-Benz,GLC 300 4MATIC (Coupe),MBX,130,2,4,Auto(A9),22,28,24,N,TC,Turbocharged,A,Automatic,9,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Small SUV 4WD,NA,2020-10-01T00:00:00Z,NA
2021,Mercedes-Benz,Mercedes-Benz,GLE 350,MBX,414,2,4,Auto(A9),19,26,22,N,TC,Turbocharged,A,Automatic,9,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Small SUV 4WD,NA,2020-08-27T00:00:00Z,NA
2021,Mercedes-Benz,Mercedes-Benz,GLE 350 4MATIC,MBX,415,2,4,Auto(A9),19,26,22,N,TC,Turbocharged,A,Automatic,9,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Small SUV 4WD,NA,2020-08-27T00:00:00Z,NA
2021,Subaru,Subaru,CROSSTREK AWD,FJX,14,2,4,Manual(M6),22,29,25,N,"NA",Naturally Aspirated,M,Manual,6,N,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Small SUV 4WD,NA,2020-05-01T00:00:00Z,NA
2021,General Motors,Buick,ENCLAVE FWD,GMX,500,3.6,6,Auto(A9),18,26,21,N,"NA",Naturally Aspirated,A,Automatic,9,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Standard SUV 2WD,NA,2020-09-22T00:00:00Z,NA
2021,General Motors,Cadillac,ESCALADE 2WD,GMX,848,3,6,Auto(A10),21,27,23,N,TC,Turbocharged,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Standard SUV 2WD,NA,2020-11-16T00:00:00Z,NA
2021,General Motors,Cadillac,ESCALADE 2WD,GMX,539,6.2,8,Auto(A10),15,20,17,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Standard SUV 2WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,Chevrolet,SUBURBAN 2WD,GMX,850,3,6,Auto(A10),21,27,23,N,TC,Turbocharged,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Standard SUV 2WD,NA,2020-11-16T00:00:00Z,NA
2021,General Motors,Chevrolet,SUBURBAN 2WD,GMX,550,5.3,8,Auto(A10),16,20,18,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Standard SUV 2WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,Chevrolet,SUBURBAN 2WD,GMX,541,6.2,8,Auto(A10),15,20,17,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Standard SUV 2WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,Chevrolet,TAHOE 2WD,GMX,849,3,6,Auto(A10),21,28,24,N,TC,Turbocharged,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Standard SUV 2WD,NA,2020-11-16T00:00:00Z,NA
2021,General Motors,Chevrolet,TAHOE 2WD,GMX,549,5.3,8,Auto(A10),16,20,18,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Standard SUV 2WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,Chevrolet,TAHOE 2WD,GMX,540,6.2,8,Auto(A10),15,20,17,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Standard SUV 2WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,Chevrolet,TRAVERSE FWD,GMX,501,3.6,6,Auto(A9),18,27,21,N,"NA",Naturally Aspirated,A,Automatic,9,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Standard SUV 2WD,NA,2020-09-22T00:00:00Z,NA
2021,FCA US LLC,Dodge,Durango RWD,CRX,541,3.6,6,Auto(A8),19,26,21,N,"NA",Naturally Aspirated,A,Automatic,8,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Standard SUV 2WD,NA,2020-09-14T00:00:00Z,NA
2021,FCA US LLC,Dodge,Durango RWD,CRX,557,5.7,8,Auto(A8),14,22,17,N,"NA",Naturally Aspirated,A,Automatic,8,Y,N,R,"2-Wheel Drive, Rear",GM,Gasoline (Mid Grade Unleaded Recommended),Standard SUV 2WD,NA,2020-10-05T00:00:00Z,NA
2021,Ford Motor Company,Ford,EXPLORER RWD,FMX,145,2.3,4,Auto(A10),21,28,24,N,TC,Turbocharged,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Standard SUV 2WD,NA,2020-09-24T00:00:00Z,NA
2021,General Motors,GMC,ACADIA FWD,GMX,798,2,4,Auto(A9),22,29,25,N,TC,Turbocharged,A,Automatic,9,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Standard SUV 2WD,NA,2020-08-10T00:00:00Z,NA
2021,General Motors,GMC,ACADIA FWD,GMX,786,2.5,4,Auto(A9),21,27,23,N,"NA",Naturally Aspirated,A,Automatic,9,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Standard SUV 2WD,NA,2020-08-10T00:00:00Z,NA
2021,General Motors,GMC,ACADIA FWD,GMX,765,3.6,6,Auto(A9),19,27,22,N,"NA",Naturally Aspirated,A,Automatic,9,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Standard SUV 2WD,NA,2020-08-12T00:00:00Z,NA
2021,General Motors,GMC,YUKON 2WD,GMX,852,3,6,Auto(A10),21,27,23,N,TC,Turbocharged,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Standard SUV 2WD,NA,2020-11-16T00:00:00Z,NA
2021,General Motors,GMC,YUKON 2WD,GMX,551,5.3,8,Auto(A10),16,20,18,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Standard SUV 2WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,GMC,YUKON 2WD,GMX,542,6.2,8,Auto(A10),15,20,17,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Standard SUV 2WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,GMC,YUKON XL 2WD,GMX,853,3,6,Auto(A10),21,27,23,N,TC,Turbocharged,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Standard SUV 2WD,NA,2020-11-16T00:00:00Z,NA
2021,General Motors,GMC,YUKON XL 2WD,GMX,552,5.3,8,Auto(A10),16,20,18,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Standard SUV 2WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,GMC,YUKON XL 2WD,GMX,543,6.2,8,Auto(A10),14,20,16,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Standard SUV 2WD,NA,2020-05-04T00:00:00Z,NA
2021,FCA US LLC,Jeep,Grand Cherokee 4X2,CRX,554,3.6,6,Auto(A8),19,26,21,N,"NA",Naturally Aspirated,A,Automatic,8,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Standard SUV 2WD,NA,2020-09-14T00:00:00Z,NA
2021,FCA US LLC,Jeep,Grand Cherokee L 4X2,CRX,580,3.6,6,Auto(A8),19,26,21,N,"NA",Naturally Aspirated,A,Automatic,8,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Standard SUV 2WD,NA,2021-03-01T00:00:00Z,NA
2021,aston martin,Aston Martin Lagonda Ltd,DBX V8,ASX,6,4,8,Auto(A9),14,18,15,N,TC,Turbocharged,A,Automatic,9,Y,N,4,4-Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Standard SUV 4WD,NA,2020-08-10T00:00:00Z,N
2021,General Motors,Buick,ENCLAVE AWD,GMX,502,3.6,6,Auto(A9),17,25,20,N,"NA",Naturally Aspirated,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Standard SUV 4WD,NA,2020-09-22T00:00:00Z,NA
2021,General Motors,Cadillac,ESCALADE 4WD,GMX,854,3,6,Auto(A10),20,26,22,N,TC,Turbocharged,A,Automatic,10,Y,N,4,4-Wheel Drive,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Standard SUV 4WD,NA,2020-12-04T00:00:00Z,NA
2021,General Motors,Cadillac,ESCALADE 4WD,GMX,544,6.2,8,Auto(A10),14,19,16,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Standard SUV 4WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,Chevrolet,SUBURBAN 4WD,GMX,856,3,6,Auto(A10),20,26,22,N,TC,Turbocharged,A,Automatic,10,Y,N,4,4-Wheel Drive,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Standard SUV 4WD,NA,2020-12-07T00:00:00Z,NA
2021,General Motors,Chevrolet,SUBURBAN 4WD,GMX,669,5.3,8,Auto(A10),15,19,17,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Standard SUV 4WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,Chevrolet,SUBURBAN 4WD,GMX,546,6.2,8,Auto(A10),14,19,16,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Standard SUV 4WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,Chevrolet,TAHOE 4WD,GMX,855,3,6,Auto(A10),20,26,22,N,TC,Turbocharged,A,Automatic,10,Y,N,4,4-Wheel Drive,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Standard SUV 4WD,NA,2020-12-07T00:00:00Z,NA
2021,General Motors,Chevrolet,TAHOE 4WD,GMX,650,5.3,8,Auto(A10),15,19,16,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Standard SUV 4WD,NA,2020-12-03T00:00:00Z,NA
2021,General Motors,Chevrolet,TAHOE 4WD,GMX,668,5.3,8,Auto(A10),16,20,18,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Standard SUV 4WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,Chevrolet,TAHOE 4WD,GMX,545,6.2,8,Auto(A10),14,19,16,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Standard SUV 4WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,Chevrolet,TRAVERSE AWD,GMX,503,3.6,6,Auto(A9),17,25,20,N,"NA",Naturally Aspirated,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Standard SUV 4WD,NA,2020-09-22T00:00:00Z,NA
2021,FCA US LLC,Dodge,Durango AWD,CRX,543,3.6,6,Auto(A8),18,25,21,N,"NA",Naturally Aspirated,A,Automatic,8,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Standard SUV 4WD,NA,2020-09-14T00:00:00Z,NA
2021,FCA US LLC,Dodge,Durango AWD,CRX,558,5.7,8,Auto(A8),14,22,17,N,"NA",Naturally Aspirated,A,Automatic,8,Y,N,A,All Wheel Drive,GM,Gasoline (Mid Grade Unleaded Recommended),Standard SUV 4WD,NA,2020-10-05T00:00:00Z,NA
2021,FCA US LLC,Dodge,Durango SRT AWD,CRX,517,6.2,8,Auto(A8),12,17,13,N,SC,Supercharged,A,Automatic,8,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Standard SUV 4WD,NA,2021-01-11T00:00:00Z,NA
2021,FCA US LLC,Dodge,Durango SRT AWD,CRX,518,6.4,8,Auto(A8),13,19,15,N,"NA",Naturally Aspirated,A,Automatic,8,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Standard SUV 4WD,NA,2020-10-19T00:00:00Z,NA
2021,Ford Motor Company,Ford,EXPLORER AWD,FMX,253,2.3,4,Auto(A10),20,27,23,N,TC,Turbocharged,A,Automatic,10,Y,N,P,Part-time 4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Standard SUV 4WD,NA,2020-09-24T00:00:00Z,NA
2021,General Motors,GMC,ACADIA AWD,GMX,793,2,4,Auto(A9),22,27,24,N,TC,Turbocharged,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Standard SUV 4WD,NA,2020-08-10T00:00:00Z,NA
2021,General Motors,GMC,ACADIA AWD,GMX,767,3.6,6,Auto(A9),19,26,21,N,"NA",Naturally Aspirated,A,Automatic,9,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Standard SUV 4WD,NA,2020-08-12T00:00:00Z,NA
2021,General Motors,GMC,YUKON 4WD,GMX,859,3,6,Auto(A10),20,26,22,N,TC,Turbocharged,A,Automatic,10,Y,N,4,4-Wheel Drive,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Standard SUV 4WD,NA,2020-12-07T00:00:00Z,NA
2021,General Motors,GMC,YUKON 4WD,GMX,671,5.3,8,Auto(A10),16,20,18,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Standard SUV 4WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,GMC,YUKON 4WD,GMX,548,6.2,8,Auto(A10),14,19,16,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Standard SUV 4WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,GMC,YUKON XL 4WD,GMX,858,3,6,Auto(A10),20,26,22,N,TC,Turbocharged,A,Automatic,10,Y,N,4,4-Wheel Drive,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Standard SUV 4WD,NA,2020-12-07T00:00:00Z,NA
2021,General Motors,GMC,YUKON XL 4WD,GMX,670,5.3,8,Auto(A10),15,19,17,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Standard SUV 4WD,NA,2020-05-04T00:00:00Z,NA
2021,General Motors,GMC,YUKON XL 4WD,GMX,547,6.2,8,Auto(A10),14,19,16,N,"NA",Naturally Aspirated,A,Automatic,10,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Standard SUV 4WD,NA,2020-05-04T00:00:00Z,NA
2021,FCA US LLC,Jeep,Grand Cherokee 4X4,CRX,555,3.6,6,Auto(A8),18,25,21,N,"NA",Naturally Aspirated,A,Automatic,8,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Standard SUV 4WD,NA,2020-09-14T00:00:00Z,NA
2021,FCA US LLC,Jeep,Grand Cherokee 4X4,CRX,556,5.7,8,Auto(A8),14,22,17,N,"NA",Naturally Aspirated,A,Automatic,8,Y,N,A,All Wheel Drive,GM,Gasoline (Mid Grade Unleaded Recommended),Standard SUV 4WD,NA,2020-09-14T00:00:00Z,NA
2021,FCA US LLC,Jeep,Grand Cherokee L 4X4,CRX,581,3.6,6,Auto(A8),18,25,21,N,"NA",Naturally Aspirated,A,Automatic,8,Y,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Standard SUV 4WD,NA,2021-03-01T00:00:00Z,NA
2021,FCA US LLC,Jeep,Grand Cherokee SRT 4x4,CRX,538,6.4,8,Auto(A8),13,19,15,N,"NA",Naturally Aspirated,A,Automatic,8,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Standard SUV 4WD,NA,2020-10-19T00:00:00Z,NA
2021,FCA US LLC,Jeep,Grand Cherokee Trackhawk 4x4,CRX,539,6.2,8,Auto(A8),11,17,13,N,SC,Supercharged,A,Automatic,8,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Standard SUV 4WD,NA,2021-01-11T00:00:00Z,NA
2021,Maserati,MASERATI,LEVANTE,MAX,41,3,6,Auto(A8),16,22,18,N,TC,Turbocharged,A,Automatic,8,Y,N,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Standard SUV 4WD,NA,2020-09-18T00:00:00Z,N
2021,Maserati,MASERATI,LEVANTE GTS,MAX,45,3.8,8,Auto(A8),13,20,16,N,TC,Turbocharged,A,Automatic,8,Y,N,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Standard SUV 4WD,NA,2020-09-18T00:00:00Z,N
2021,Maserati,MASERATI,LEVANTE S,MAX,40,3,6,Auto(A8),16,22,18,N,TC,Turbocharged,A,Automatic,8,Y,N,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Standard SUV 4WD,NA,2020-09-18T00:00:00Z,N
2021,Maserati,MASERATI,LEVANTE TROFEO,MAX,46,3.8,8,Auto(A8),13,20,16,N,TC,Turbocharged,A,Automatic,8,Y,N,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Standard SUV 4WD,NA,2020-09-18T00:00:00Z,N
2021,Mercedes-Benz,Mercedes-Benz,AMG G 63,MBX,440,4,8,Auto(A9),13,16,14,N,TC,Turbocharged,A,Automatic,9,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Standard SUV 4WD,NA,2020-11-20T00:00:00Z,NA
2021,Mercedes-Benz,Mercedes-Benz,AMG GLE 53 4MATIC+,MBX,431,3,6,Auto(A9),18,22,19,N,OT,Other,A,Automatic,9,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Standard SUV 4WD,NA,2020-06-01T00:00:00Z,N
2021,Mercedes-Benz,Mercedes-Benz,AMG GLE 53 4MATIC+ (coupe),MBX,432,3,6,Auto(A9),18,23,20,N,OT,Other,A,Automatic,9,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Standard SUV 4WD,NA,2020-06-01T00:00:00Z,N
2021,Mercedes-Benz,Mercedes-Benz,AMG GLE 63 S 4MATIC+,MBX,401,4,8,Auto(A9),15,19,16,N,TC,Turbocharged,A,Automatic,9,Y,N,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Standard SUV 4WD,NA,2020-07-31T00:00:00Z,N
